dx       dy     dz      H2       CH4
0.5065	0.11807	0.66532	-2233.60255	-339.56144
0.50638	0.11799	0.66818	-2243.11058	-359.6854
0.50617	0.11786	0.67103	-2252.38882	-383.31318
0.5058	0.11761	0.67383	-2261.14056	-410.07567
0.50521	0.11722	0.67651	-2269.21423	-439.1175
0.5044	0.11667	0.67902	-2276.60426	-469.38165
0.5034	0.11598	0.68131	-2283.39332	-500.20845
0.50228	0.1152	0.68342	-2289.67939	-531.56881
0.50108	0.11437	0.68539	-2295.56156	-563.7846
0.49984	0.1135	0.6873	-2301.19675	-597.17966
0.49859	0.11262	0.68918	-2306.76608	-631.90047
0.49736	0.11175	0.69109	-2312.47284	-667.85981
0.49615	0.11088	0.69304	-2318.49162	-704.76175
0.49498	0.11003	0.69505	-2324.90634	-742.15295
0.49386	0.10919	0.69714	-2331.77186	-779.47196
0.4928	0.10837	0.69931	-2339.1282	-816.11892
0.4918	0.10757	0.70156	-2346.9924	-851.50087
0.49088	0.10677	0.70389	-2355.34777	-885.08607
0.49003	0.10598	0.70629	-2364.14402	-916.43864
0.48926	0.10519	0.70874	-2373.30913	-945.25434
0.48856	0.1044	0.71125	-2382.77376	-971.37617
0.48791	0.10358	0.71378	-2392.48929	-994.78265
0.4873	0.10274	0.71633	-2402.44829	-1015.5757
0.48672	0.10186	0.71887	-2412.66282	-1033.95249
0.48613	0.10091	0.72138	-2423.17136	-1050.17585
0.48552	0.0999	0.72385	-2434.04657	-1064.54988
0.48487	0.09882	0.72626	-2445.33181	-1077.39484
0.48419	0.09767	0.72861	-2457.07451	-1089.0189
0.48347	0.09645	0.73088	-2469.31103	-1099.69621
0.48271	0.09517	0.73309	-2482.01469	-1109.65241
0.48193	0.09386	0.73525	-2495.12632	-1119.05277
0.48114	0.09253	0.73738	-2508.51969	-1127.99637
0.48034	0.09118	0.73951	-2521.99044	-1136.52352
0.47957	0.08985	0.74165	-2535.24311	-1144.61011
0.47883	0.08853	0.74385	-2547.84047	-1152.168
0.47814	0.08726	0.74611	-2559.3337	-1159.04869
0.47754	0.08606	0.74848	-2569.4208	-1165.03846
0.47705	0.085	0.75098	-2578.08624	-1169.86675
0.4767	0.08415	0.75365	-2585.57262	-1173.22859
0.47653	0.08367	0.75645	-2590.3326	-1174.83673
0.47658	0.08379	0.75931	-2585.22823	-1174.53565
0.47681	0.08441	0.76208	-2577.37341	-1172.35346
0.4772	0.08533	0.76469	-2568.21145	-1168.50495
0.47772	0.08644	0.76715	-2557.723	-1163.29588
0.47835	0.08766	0.7695	-2545.95441	-1157.02567
0.47905	0.08894	0.77175	-2533.19968	-1149.94861
0.47979	0.09026	0.77394	-2519.88607	-1142.25908
0.48057	0.09159	0.77609	-2506.42273	-1134.08529
0.48135	0.09293	0.77822	-2493.0845	-1125.49742
0.48214	0.09425	0.78037	-2480.05568	-1116.49933
0.48291	0.09555	0.78256	-2467.44509	-1107.03444
0.48365	0.0968	0.78479	-2455.2978	-1096.98646
0.48436	0.098	0.78709	-2443.62991	-1086.17432
0.48503	0.09913	0.78945	-2432.39659	-1074.36091
0.48566	0.10019	0.79188	-2421.54975	-1061.26371
0.48626	0.10118	0.79437	-2411.04673	-1046.57388
