dimensions, bond type, name,H2,CH4,a,Kh_H2,Kh_CH4,DCH4,DH2,k(CH4/H2),aIM(CH4/H2),aIM(H2/CH4),kIM(CH4/H2),kIM(H2/CH4),MPS,#VALUE!,score,rmps,mps,PH2,PCH4,aIM, void fraction [widom], supercell volume [A^3], density [kg/m^3], surface area [m^2/g], deliverable capacity [v STP/v],dimensions, num carbon, num fluorine, num hydrogen, num nitrogen, num oxygen, num sulfur, num silicon, vertices, edges, genus, largest included sphere diameter [A], largest free sphere diameter [A], largest included sphere along free sphere path diameter [A],0,,
2, CC, linker99_C_linker54_C_kgm_relaxed,0.660164,1.34718,20.40674741,0.0482115,0.825663,6.86E-08,2.14E-07,6.554209455,17.12585172,0.058391256,5.500456147,0.181803104,1108100713,928246679.1,5.940563785,-2.28E+11,929945773.3,30736910.44,169067028,1.71E+01,0.673574,56691.36328,555.1318694,2725.99,136.101427,2,1080,0,504,144,216,0,0,1,1,0,16.68429,15.02495,16.68269,59,0.005917753,1
3, CC, linker91_C_linker91_C_utg_relaxed,0.92188,2.3745,25.75714844,0.07503,1.97575,5.26E-08,2.10E-07,6.441694335,26.33280021,0.037975452,6.585661078,0.151845045,1999407939,2041978192,5.843850054,-4.18E+11,2044093115,47130486.45,310385410.2,2.63E+01,0.830731,48043.29745,776.9513712,3405.97,82.0114449,3,432,0,0,432,0,0,0,1,3,5,5.65837,5.21461,5.65393,60,0.006018054,1
3, CC, linker108_C_linker76_C_dmp_relaxed,0.393357,0.913577,23.22513645,0.0319968,0.817285,5.84E-08,2.12E-07,6.409072951,25.54271052,0.039150113,7.04861715,0.1418718,913441066.4,1002494915,5.652846076,-1.92E+11,1004590900,20220011.37,142523118.9,2.55E+01,0.38999,29168.65765,968.3272919,1296.25,44.33692676,3,1152,0,480,192,0,0,0,1,2,5,6.06849,5.30336,5.90335,61,0.006118355,1
3, CC, linker105_C_linker13_C_qtz_relaxed,0.502055,1.01132,20.14360976,0.0362598,0.958545,2.90E-08,9.07E-08,6.437828496,26.435474,0.037827958,8.448686697,0.118361591,534168952.7,698664156.9,5.607986166,-1.12E+11,701016830,9820871.616,82973467.37,2.64E+01,0.47573,37745.38721,707.2717476,1746.65,69.03829672,3,1152,0,1080,0,72,0,0,1,1,4,7.58761,7.4025,7.58761,62,0.006218656,1
3, CC, linker104_C_linker92_C_hst_relaxed,0.769814,1.77144,23.01127285,0.0622442,1.61893,3.78E-08,1.41E-07,6.151454204,26.00933099,0.03844774,6.952905626,0.143824762,1122249755,1266346660,5.29995276,-2.46E+11,1268463745,26238885.82,182436496.8,2.60E+01,0.692891,44892.10245,727.7650838,2899.16,95.6105197,3,1296,0,648,0,216,0,0,2,2,7,6.50264,5.44741,6.45245,63,0.006318957,1
3, CC, linker92_C_linker92_C_utg_relaxed,0.778636,3.18357,40.88649895,0.0730745,2.97278,3.89E-08,2.65E-07,6.003996981,40.68149628,0.0245812,5.973893268,0.167395023,2073722317,2061370353,5.220130017,-4.65E+11,2063324787,57816617.11,345390299.8,4.07E+01,0.711328,51856.50356,692.4826837,3416.38,64.08188166,3,864,0,432,0,0,0,0,1,3,5,5.15517,4.6591,5.15245,64,0.006419258,1
3, CC, linker108_C_linker58_C_dmp_relaxed,0.398712,0.797336,19.99779289,0.0311425,0.680735,4.96E-08,1.62E-07,6.127452572,21.85871398,0.045748346,6.697650781,0.149306082,617893677.7,673453653,5.164143098,-1.36E+11,675392591.7,15056058.51,100840222,2.19E+01,0.394635,28848.0243,979.0898322,1269.05,48.57043764,3,1152,0,480,192,0,0,0,1,2,5,6.39071,5.00811,6.05901,65,0.006519559,1
3, CC, linker110_C_linker91_C_xux_relaxed,0.77903,1.58581,20.35621221,0.0590011,1.28713,5.08E-08,1.76E-07,5.884586501,21.81535598,0.04583927,6.306396692,0.158569156,1148848325,1229249048,4.985714664,-2.63E+11,1231198365,30957469.84,195230085.4,2.18E+01,0.74094,36115.45912,735.6025859,3034.02,112.4725519,3,792,0,432,432,0,0,0,2,2,4,7.76499,5.37011,7.76486,66,0.00661986,1
3, CC, linker108_C_linker59_C_mdf_relaxed,0.60063,1.63966,27.29900271,0.0556261,2.15955,4.45E-08,2.12E-07,5.739834006,38.82260306,0.02575819,8.162763292,0.122507534,1645782277,2337956383,4.911401833,-3.86E+11,2340508653,35126578.17,286729942.9,3.88E+01,0.562956,26350.04602,771.1766034,1771.66,81.30339791,3,832,0,448,128,0,0,0,1,2,5,7.89163,7.62624,7.87653,67,0.00672016,1
3, CC, linker110_C_linker86_C_unc_relaxed,0.534851,0.813403,15.2080299,0.0422557,0.738153,6.25E-08,1.65E-07,5.772597556,17.4687202,0.057245178,6.630700503,0.150813628,795486941.8,911760307.2,4.8138489,-1.86E+11,913736946.7,20782718.81,137803984.1,1.75E+01,0.544896,32534.04801,879.5075526,1625.01,85.12825149,3,704,192,384,192,0,64,0,1,2,5,7.95858,7.60298,7.95854,68,0.006820461,1
3, CC, linker108_C_linker92_C_pto_relaxed,0.703306,3.85215,54.77203379,0.0847415,6.80926,2.51E-08,2.52E-07,5.455496688,80.35330977,0.012445038,8.003486177,0.124945552,2782310830,4079147286,4.807514879,-6.88E+11,4081788981,63722403.84,510001378.3,8.04E+01,0.793864,33983.83436,699.7192491,2934.54,85.6898688,3,1152,0,480,0,0,0,0,2,1,11,10.7126,5.53386,10.71256,69,0.006920762,1
3, CC, linker99_C_linker82_C_lvt_relaxed_interp_3,0.567349,1.07951,19.0272654,0.0466494,1.13648,4.47E-08,1.49E-07,5.725096947,24.36215686,0.041047269,7.330307688,0.136419922,868712516.6,1110098951,4.787896643,-2.05E+11,1112283355,20700032.59,151737608.1,2.44E+01,0.554523,19346.8221,688.7827807,2077.07,77.98114206,3,528,0,336,96,0,0,0,1,1,5,6.56556,6.2826,6.55532,70,0.007021063,1
3, CC, linker110_C_linker56_C_und_relaxed,0.529499,1.84654,34.87334254,0.0501151,2.45181,1.64E-08,9.93E-08,5.769559411,48.92357792,0.020440042,8.09407613,0.123547145,693369702.2,970383467.6,4.787261896,-1.62E+11,972723696.2,14847554.43,120177235.9,4.89E+01,0.527704,34142.66605,872.6264325,1564.48,65.98050004,3,960,0,768,256,0,64,0,1,2,9,6.16665,4.47334,5.59256,71,0.007121364,1
3, CC, linker91_C_linker91_C_bpa_relaxed,0.915973,1.96526,21.45543591,0.0729727,1.83547,7.46E-08,2.93E-07,5.45432657,25.15283113,0.039756956,6.39426557,0.156390126,2228660269,2610612129,4.768368673,-5.51E+11,2612723211,63901648.82,408604112.9,2.52E+01,0.799356,30522.09641,815.3067279,2504.66,112.947592,3,576,0,0,576,0,0,0,2,4,9,6.70903,4.0395,6.70903,72,0.007221665,1
3, CC, linker91_C_linker91_C_ttg_relaxed,0.895898,1.89207,21.11925688,0.0674747,1.4953,6.59E-08,2.53E-07,5.504095918,22.16089883,0.045124524,5.775568404,0.173143132,1618403659,1696358584,4.73982796,-3.96E+11,1698226408,50910355.1,294036238.4,2.22E+01,0.83142,25447.66596,733.4131524,3514.75,109.3013247,3,432,0,0,432,0,0,0,2,3,5,6.23508,5.32541,6.22123,73,0.007321966,1
3, imine, linker100_CH_linker101_N_pts_relaxed_interp_2,0.639077,1.38821,21.7221086,0.0496956,1.5671,3.32E-08,1.28E-07,5.618659839,31.53397886,0.031711824,8.156606886,0.122599999,871723217.3,1263068327,4.705942347,-2.09E+11,1265480346,19021131.2,155147889.8,3.15E+01,0.584518,67691.88829,738.6435724,2063.82,77.94659048,3,448,0,288,96,32,0,0,2,1,5,6.19935,4.33419,5.73595,74,0.007422267,1
3, imine, linker101_N_linker100_CH_pts_relaxed_interp_2,0.639077,1.38821,21.7221086,0.0496956,1.5671,3.32E-08,1.28E-07,5.618659839,31.53397886,0.031711824,8.156606886,0.122599999,871723217.3,1263068327,4.705942347,-2.09E+11,1265480346,19021131.2,155147889.8,3.15E+01,0.583836,67691.88829,738.6435724,2063.82,78.29776503,3,448,0,288,96,32,0,0,2,1,5,6.19935,4.33419,5.73595,75,0.007522568,1
3, mixed, linker103_CH_linker91_N_tfi_relaxed_interp_2,0.766318,1.35824,17.72423459,0.0616034,1.22815,1.38E-07,4.89E-07,4.997167911,19.93639961,0.050159508,5.62086537,0.177908549,2525986865,2839341466,4.679786009,-6.82E+11,2841255756,89929869.26,505483687.9,1.99E+01,0.747656,27178.28551,591.0199004,4096.26,126.7306162,3,560,0,256,192,0,0,0,2,2,5,7.61531,6.19976,7.48008,76,0.007622869,1
3, CC, linker91_C_linker92_C_uni-d_relaxed,0.867442,1.96321,22.63217598,0.0651969,1.60298,9.07E-08,3.97E-07,5.166582914,24.58675182,0.04067231,5.612782969,0.178164737,2241861341,2433589104,4.671612058,-5.85E+11,2435474541,77308472.97,433915680.5,2.46E+01,0.814887,28346.09346,645.9182522,3745.22,100.6003459,3,648,0,216,216,0,0,0,2,3,7,6.57209,6.23422,6.57203,77,0.00772317,1
3, CC, linker92_C_linker91_C_uni-d_relaxed,0.867442,1.96321,22.63217598,0.0651969,1.60298,9.07E-08,3.97E-07,5.166582914,24.58675182,0.04067231,5.612782969,0.178164737,2241861341,2433589104,4.671612058,-5.85E+11,2435474541,77308472.97,433915680.5,2.46E+01,0.813418,28346.09346,645.9182522,3745.22,100.6276097,3,648,0,216,216,0,0,0,2,3,7,6.57209,6.23422,6.57203,78,0.00782347,1
3, mixed, linker110_N_linker101_CH_cda_relaxed,0.535224,0.892939,16.68346337,0.0419315,0.970954,3.76E-08,1.11E-07,5.637730866,23.15571825,0.043185877,7.824856544,0.12779787,613804431.7,849677304.4,4.658790667,-1.47E+11,851926375.8,13913913.4,108874376.3,2.32E+01,0.459712,64563.9023,751.5033414,1576.48,78.25858657,3,1728,0,1728,480,0,0,0,2,2,7,6.01436,5.77396,6.01432,79,0.007923771,1
3, CC, linker101_C_linker92_C_hst_relaxed,0.808105,1.83976,22.76634843,0.0644386,1.58674,6.81E-08,3.01E-07,5.151733329,24.62406073,0.040610686,5.572109852,0.179465234,1662592549,1796435239,4.617346784,-4.35E+11,1798258515,57917897.19,322724885.6,2.46E+01,0.717572,45052.4138,657.5673492,3521.41,111.2672275,3,1296,0,756,108,0,0,0,2,2,7,6.65537,5.10471,6.65531,80,0.008024072,1
3, CC, linker91_C_linker91_C_bpi_relaxed,0.899874,2.19161,24.35463187,0.0748668,2.03763,5.82E-08,2.84E-07,4.990294357,27.21673692,0.036742097,5.576743242,0.179316127,1766625690,1972395754,4.613812134,-4.77E+11,1974235821,63480118.43,354012321.4,2.72E+01,0.807432,45403.85305,822.1175809,2713.65,95.17870308,3,864,0,0,864,0,0,0,2,4,9,5.66508,4.03273,5.66395,81,0.008124373,1
3, CC, linker92_C_linker94_C_clh_relaxed_interp_3,0.643166,1.12221,17.4482171,0.0499128,1.14835,8.44E-08,2.85E-07,5.168228784,23.00712442,0.043464797,6.81479844,0.146739483,1494995495,1969125167,4.601499816,-3.90E+11,1971292950,42446817.9,289266508.4,2.30E+01,0.624104,48650.90143,620.0458966,3345.61,102.1988996,3,1440,0,864,0,0,0,0,2,3,5,8.3256,6.11645,8.3211,82,0.008224674,1
3, CC, linker94_C_linker92_C_clh_relaxed_interp_3,0.643166,1.12221,17.4482171,0.0499128,1.14835,8.44E-08,2.85E-07,5.168228784,23.00712442,0.043464797,6.81479844,0.146739483,1494995495,1969125167,4.601499816,-3.90E+11,1971292950,42446817.9,289266508.4,2.30E+01,0.624696,48650.90143,620.0458966,3345.61,102.9743637,3,1440,0,864,0,0,0,0,2,3,5,8.3256,6.11645,8.3211,83,0.008324975,1
3, CC, linker92_C_linker96_C_clh_relaxed_interp_3,0.636902,1.05223,16.52106604,0.0486903,1.13062,8.35E-08,2.76E-07,4.999272155,23.22064148,0.043065132,7.026562699,0.142317096,1409593542,1978984126,4.579638301,-3.80E+11,1981207884,40127693.32,281959753.1,2.32E+01,0.604791,45888.3498,662.5222838,3007.27,99.94469837,3,1296,0,720,144,0,0,0,2,3,5,7.96421,5.93499,7.95751,84,0.008425276,1
3, CC, linker96_C_linker92_C_clh_relaxed_interp_3,0.636902,1.05223,16.52106604,0.0486903,1.13062,8.35E-08,2.76E-07,4.999272155,23.22064148,0.043065132,7.026562699,0.142317096,1409593542,1978984126,4.579638301,-3.80E+11,1981207884,40127693.32,281959753.1,2.32E+01,0.603383,45888.3498,662.5222838,3007.27,100.0676077,3,1296,0,720,144,0,0,0,2,3,5,7.96421,5.93499,7.95751,85,0.008525577,1
3, CC, linker111_C_linker91_C_moa_relaxed_interp_2,0.756702,1.45286,19.19989639,0.0612648,1.33133,4.51E-08,1.62E-07,5.34515791,21.73074914,0.046017742,6.049735025,0.165296496,957647301.8,1082018040,4.57277841,-2.42E+11,1083880499,29614792.65,179161648.3,2.17E+01,0.688902,38868.24549,667.9349528,3098.27,114.9211896,3,960,0,512,192,0,0,32,2,4,5,7.07852,5.60738,7.07846,86,0.008625878,1
3, CC, linker108_C_linker61_C_mdf_relaxed,0.639487,1.52885,23.90744456,0.0546309,1.78226,3.43E-08,1.54E-07,5.307069391,32.6236617,0.030652598,7.241929852,0.13808474,968163051.5,1318940665,4.561012462,-2.46E+11,1321137597,25190652.94,182428941.5,3.26E+01,0.59229,26254.30677,777.9883402,1737.25,75.85052717,3,768,0,384,192,0,0,0,1,2,5,7.83571,7.5792,7.82437,87,0.008726179,1
3, CC, linker108_C_linker81_C_mdf_relaxed,0.6874,1.27878,18.60314228,0.054999,1.31117,3.57E-08,1.23E-07,5.377088291,23.839888,0.041946506,6.89072742,0.145122559,750759779.8,960047666.3,4.54329888,-1.88E+11,962097090.6,20262300.88,139621992.3,2.38E+01,0.62819,26225.22774,718.0060246,2115.12,91.29853963,3,768,0,320,128,0,0,0,1,2,5,7.74661,7.521,7.74661,88,0.008826479,1
3, CC, linker99_C_linker77_C_lvt_relaxed_interp_3,0.491722,1.03125,20.97221601,0.0410616,1.15418,3.70E-08,1.46E-07,5.313133656,28.1085004,0.035576427,7.121050986,0.140428709,677025616.8,905305202.4,4.500933356,-1.72E+11,907399333,17894116.69,127424917.3,2.81E+01,0.506604,19252.71076,692.1496973,1863.85,55.12307697,3,528,0,336,96,0,0,0,1,1,5,6.87047,6.58437,6.85735,89,0.00892678,1
3, amine, linker99_NH_linker41_CH2_qtz_relaxed_interp_2,0.600421,1.107,18.43706333,0.0487026,1.10007,4.26E-08,1.53E-07,5.121499016,22.58750046,0.044272274,6.27441905,0.159377305,716640138.1,876083252.2,4.467218821,-1.89E+11,877965713,22301317.19,139927809.4,2.26E+01,0.579711,30958.12409,644.3674071,2551.5,84.30820016,3,720,0,576,144,48,0,0,1,1,4,6.17634,5.19125,6.17111,90,0.009027081,1
3, CC, linker99_C_linker65_C_qtz_relaxed,0.779335,1.09959,14.10933681,0.0568275,0.940281,5.03E-08,1.39E-07,5.109607588,16.54623202,0.060436721,5.992113861,0.166886014,721401466.2,844191605,4.467124083,-1.90E+11,845998376.7,23561851.55,141185297.3,1.65E+01,0.703174,27985.81172,651.0040968,2727.46,134.1839751,3,648,0,162,216,0,0,0,1,1,4,7.96984,4.68311,7.96862,91,0.009127382,1
3, CC, linker105_C_linker91_C_sur_relaxed,0.813691,1.46916,18.05550264,0.0611362,1.19599,9.55E-08,3.69E-07,4.673672891,19.56271407,0.051117651,5.063815074,0.197479565,1592983630,1724280694,4.44596267,-4.60E+11,1725960440,67309313.73,340841917.5,1.96E+01,0.763952,39183.46113,688.1178077,3248.91,105.5603116,3,864,0,288,288,96,0,0,2,2,5,7.53349,5.69553,7.38585,92,0.009227683,1
3, CC, linker108_C_linker58_C_mdf_relaxed,0.753561,1.20346,15.97030632,0.0591435,1.22498,3.19E-08,9.89E-08,5.155306351,20.71199709,0.048281196,6.685951291,0.149567347,601987477,778759740.9,4.441405229,-1.57E+11,780721585.7,17465047.47,116770456.7,2.07E+01,0.649883,26217.24873,718.2245439,2051.11,102.3744616,3,768,0,320,128,0,0,0,1,2,5,7.73602,7.50507,7.73284,93,0.009327984,1
3, CC, linker91_C_linker92_C_bpi_relaxed,0.81239,2.56149,31.53029949,0.0738529,2.58989,4.07E-08,2.75E-07,4.672531348,35.06822346,0.028515844,5.196822613,0.192425271,1470916340,1634256194,4.43166183,-4.25E+11,1635963620,60575618.29,314800742.9,3.51E+01,0.74021,63959.90575,763.3640245,2682.29,74.88338542,3,864,0,288,288,0,0,0,2,4,9,5.35421,4.01782,5.34115,94,0.009428285,1
3, CC, linker92_C_linker91_C_bpi_relaxed,0.81239,2.56149,31.53029949,0.0738529,2.58989,4.07E-08,2.75E-07,4.672531348,35.06822346,0.028515844,5.196822613,0.192425271,1470916340,1634256194,4.43166183,-4.25E+11,1635963620,60575618.29,314800742.9,3.51E+01,0.740713,63959.90575,763.3640245,2682.29,75.25888458,3,864,0,288,288,0,0,0,2,4,9,5.35421,4.01782,5.34115,95,0.009528586,1
3, mixed, linker110_CH2_linker101_NH_cda_relaxed,0.373933,0.67031,17.9259386,0.0297332,0.823667,3.87E-08,1.32E-07,5.238653789,27.70192916,0.036098569,8.095576995,0.123524241,498382405.5,767886045.5,4.42551058,-1.28E+11,770177472.9,11751551.18,95135587.42,2.77E+01,0.34525,61855.45882,794.9021355,780.689,58.66367193,3,1920,0,2496,288,0,0,0,2,2,7,5.74962,5.51193,5.74962,96,0.009628887,1
3, CC, linker103_C_linker92_C_bor_relaxed,0.669585,1.33498,19.93742393,0.0531089,1.21142,1.99E-08,7.39E-08,5.367169975,22.81011281,0.043840204,6.140500047,0.162853187,386345310.6,440274314.1,4.423780393,-97042724447,442011974.5,11722670.47,71983058.56,2.28E+01,0.590739,23616.51468,696.0613003,2601.31,83.60349834,3,792,0,384,0,0,0,0,2,1,6,7.6676,5.1239,7.22631,97,0.009729188,1
3, CC, linker108_C_linker84_C_mdf_relaxed,0.592848,1.58633,26.75778614,0.0520606,1.80767,2.00E-08,1.06E-07,5.03758222,34.72241964,0.028799836,6.537052166,0.15297415,544645621.6,704854346,4.414404202,-1.46E+11,706763023.3,16539025.57,108116472.9,3.47E+01,0.579499,26158.63156,780.833833,1784.11,73.88945294,3,768,0,384,192,0,0,0,1,2,5,7.47996,7.1548,7.47996,98,0.009829488,1
2, CC, linker100_C_linker54_C_kgm_relaxed,0.640028,0.972354,15.19236658,0.0470443,1.09272,6.61E-08,2.13E-07,4.719691358,23.22746858,0.043052475,7.215892411,0.138582997,1017543213,1553489138,4.386786012,-2.91E+11,1555712395,29877841.11,215595286.9,2.32E+01,0.652135,56428.9194,591.6124516,2368.43,126.7936113,2,1080,0,504,144,288,0,0,1,1,0,16.41252,15.01083,16.40477,99,0.009929789,1
3, CC, linker105_C_linker105_C_lon_relaxed,0.653742,2.3119,35.36410388,0.0597293,2.542,3.25E-08,2.47E-07,4.652575578,42.55867723,0.023496971,5.599108717,0.178599854,1146280027,1377695567,4.38054216,-3.32E+11,1379482478,44002605.03,246375369.4,4.26E+01,0.610038,26942.17119,808.4204862,1935.98,83.83134138,3,864,0,432,0,144,0,0,1,2,5,5.60649,4.97985,5.60639,100,0.01003009,1
2, CC, linker101_C_linker54_C_kgm_relaxed,0.648174,0.994427,15.34197607,0.0489204,1.38366,6.36E-08,2.11E-07,4.616979976,28.2839061,0.035355795,8.511695463,0.117485406,1212250870,2232231251,4.376773353,-3.54E+11,2234861377,30847390.88,262563597,2.83E+01,0.648325,55449.34225,599.9406538,2278.87,124.8871857,2,1080,0,576,216,216,0,0,1,1,0,16.41792,15.02906,16.41792,101,0.010130391,1
2, CC, linker104_C_linker47_C_kgm_relaxed,0.667296,1.10976,16.63070062,0.0534751,1.30501,5.75E-08,2.04E-07,4.68029681,24.40406844,0.040976774,6.867917731,0.14560454,1048347436,1536223302,4.375911495,-3.02E+11,1538356271,32614202.07,223991656.7,2.44E+01,0.701515,56085.52519,608.129885,2680.06,126.4359171,2,1296,0,648,144,144,0,0,1,1,0,15.36734,13.00246,15.36534,102,0.010230692,1
3, CC, linker108_C_linker91_C_phx_relaxed,0.892601,2.1947,24.58769372,0.0705268,1.81601,3.92E-08,2.06E-07,4.66994032,25.74921874,0.03883613,4.89054875,0.204476031,991127365.2,1036389502,4.362055752,-2.86E+11,1037948317,43397083.56,212235552.8,2.57E+01,0.83545,23198.64669,684.7779391,3721.42,88.11176544,3,594,0,162,162,0,0,0,2,2,7,6.78374,5.44012,6.65,103,0.010330993,1
3, CC, linker107_C_linker92_C_lil_relaxed,0.808846,1.77693,21.96870603,0.0654948,1.55199,7.44E-08,3.68E-07,4.444347976,23.69638506,0.04220053,4.793863636,0.208600009,1530900496,1649695018,4.359074408,-4.65E+11,1651294691,71854377.66,344460088.2,2.37E+01,0.750003,41278.16765,637.9481347,3351.96,98.40349856,3,1152,0,672,96,0,0,0,2,2,5,7.87974,5.41286,7.79165,104,0.010431294,1
3, amine, linker99_NH_linker3_CH2_qtz_relaxed_interp_2,0.579518,0.93687,16.16636584,0.0438945,0.83935,3.45E-08,1.13E-07,4.950676352,19.12198567,0.052295824,5.85578498,0.170771298,428187130.6,504778278.6,4.345911435,-1.17E+11,506470548.6,14770117.61,86490632.84,1.91E+01,0.554599,30740.10687,578.9752268,3040.48,94.85136855,3,720,0,720,96,0,0,0,1,1,4,5.90628,4.89772,5.81186,105,0.010531595,1
2, CC, linker100_C_linker47_C_kgm_relaxed,0.675693,1.11417,16.48929321,0.0530025,1.20601,5.63E-08,2.02E-07,4.584660437,22.75383237,0.043948641,6.3264443,0.158066673,928808557.8,1279715849,4.318717268,-2.73E+11,1281677386,32022803.05,202590479.8,2.28E+01,0.712574,56578.96296,569.0174125,2959.07,128.8214475,2,1296,0,648,144,72,0,0,1,1,0,15.38337,13.08934,15.38337,106,0.010631896,1
3, CC, linker91_C_linker91_C_etg_relaxed,0.893251,1.18867,13.30723391,0.0645957,0.970784,1.12E-07,3.42E-07,4.346095443,15.02861646,0.066539725,4.908292883,0.203736823,1405398920,1585571982,4.315886979,-4.36E+11,1587196970,65882472.05,323370468.7,1.50E+01,0.858437,25793.56233,643.1803987,3412.54,158.2586377,3,384,0,0,384,0,0,0,2,3,9,9.31179,8.11466,9.21195,107,0.010732197,1
3, CC, linker91_C_linker92_C_bpe_relaxed,0.630938,2.07237,32.84585807,0.0589,2.66025,2.31E-08,1.65E-07,4.580828585,45.1655348,0.022140776,6.298985171,0.158755732,839276856.2,1152133023,4.299739361,-2.47E+11,1154069045,29086443.41,183215075.7,4.52E+01,0.631663,43077.98622,850.0517668,1373.08,52.43873346,3,1296,0,432,432,0,0,0,2,5,9,5.55884,4.81933,5.55881,108,0.010832497,1
3, CC, linker92_C_linker91_C_bpe_relaxed,0.630938,2.07237,32.84585807,0.0589,2.66025,2.31E-08,1.65E-07,4.580828585,45.1655348,0.022140776,6.298985171,0.158755732,839276856.2,1152133023,4.299739361,-2.47E+11,1154069045,29086443.41,183215075.7,4.52E+01,0.633787,43077.98622,850.0517668,1373.08,52.14669033,3,1296,0,432,432,0,0,0,2,5,9,5.55884,4.81933,5.55881,109,0.010932798,1
3, CC, linker108_C_linker81_C_dmp_relaxed,0.455849,0.987662,21.66642901,0.0375122,0.86597,2.70E-08,1.19E-07,4.929527662,23.08502301,0.043318129,5.252284972,0.190393325,343593958.4,364587364.2,4.296468196,-93996970615,366090528,13270641.87,69701192.89,2.31E+01,0.449834,29088.11535,971.0085007,1312.12,51.81807904,3,1152,0,480,192,0,0,0,1,2,5,6.69087,5.38955,6.48861,110,0.011033099,1
3, CC, linker100_C_linker108_C_ssa_relaxed,0.750305,0.781814,10.41994922,0.0511669,1.43312,1.83E-07,5.61E-07,3.392110117,28.00873221,0.035703151,9.117962274,0.109673628,2649892675,7119796651,4.277289244,-1.05E+12,7122888294,85676270.15,781192999,2.80E+01,0.833301,67206.65207,451.13994,3801.37,171.8197197,3,1344,0,576,0,96,0,0,2,1,13,16.02265,15.65613,16.02255,111,0.0111334,1
3, CC, linker108_C_linker100_C_ssa_relaxed,0.750305,0.781814,10.41994922,0.0511669,1.43312,1.83E-07,5.61E-07,3.392110117,28.00873221,0.035703151,9.117962274,0.109673628,2649892675,7119796651,4.277289244,-1.05E+12,7122888294,85676270.15,781192999,2.80E+01,0.832472,67206.65207,451.13994,3801.37,172.2676345,3,1344,0,576,0,96,0,0,2,1,13,16.02265,15.65613,16.02255,112,0.011233701,1
3, CC, linker91_C_linker92_C_bpa_relaxed,0.853306,2.03876,23.89248406,0.0706754,2.0787,3.76E-08,2.10E-07,4.285416242,29.41193117,0.033999808,5.275398205,0.18955915,1000719586,1230213163,4.240965221,-3.15E+11,1231897676,44265374.33,233517476.3,2.94E+01,0.730902,31805.09952,767.560734,2337.69,95.21586637,3,864,0,288,288,0,0,0,2,4,9,6.01,3.8191,6.01,113,0.011334002,1
3, CC, linker92_C_linker91_C_bpa_relaxed,0.853306,2.03876,23.89248406,0.0706754,2.0787,3.76E-08,2.10E-07,4.285416242,29.41193117,0.033999808,5.275398205,0.18955915,1000719586,1230213163,4.240965221,-3.15E+11,1231897676,44265374.33,233517476.3,2.94E+01,0.729773,31805.09952,767.560734,2337.69,94.61681138,3,864,0,288,288,0,0,0,2,4,9,6.01,3.8191,6.01,114,0.011434303,1
2, CC, linker106_C_linker47_C_kgm_relaxed,0.630526,1.13358,17.97832286,0.050671,1.04638,4.88E-08,1.95E-07,4.501851653,20.65047068,0.048425046,5.1709693,0.19338734,686765538.1,787249264.4,4.237959796,-2.06E+11,788840634.5,29501585.37,152551792.3,2.07E+01,0.658573,55188.24214,613.7504883,2485.55,117.1222062,2,1296,0,792,288,0,0,0,1,1,0,14.83874,12.50244,14.83874,115,0.011534604,1
2, CC, linker101_C_linker47_C_kgm_relaxed,0.666567,1.01497,15.22682641,0.0521567,1.06513,5.95E-08,2.06E-07,4.393279687,20.42172914,0.04896745,5.892125211,0.16971805,830868367.5,1112506631,4.237778838,-2.55E+11,1114333893,32097514.62,189122575.1,2.04E+01,0.69387,55987.1415,572.9293822,2793.91,133.7121043,2,1296,0,720,216,0,0,0,1,1,0,15.44491,13.13534,15.44486,116,0.011634905,1
3, mixed, linker91_N_linker92_CH_clh_relaxed_interp_2,0.718288,1.01687,14.1568563,0.054346,0.822174,1.10E-07,3.77E-07,4.139864536,15.12850992,0.066100363,4.42400349,0.226039605,1118882318,1194221995,4.22658217,-3.65E+11,1195676631,61091785.66,270270273,1.51E+01,0.674872,42996.14619,651.2818553,3764.52,118.9049462,3,864,0,432,432,0,0,0,2,3,5,7.06856,4.9746,6.93896,117,0.011735206,1
3, mixed, linker92_CH_linker91_N_clh_relaxed_interp_2,0.718288,1.01687,14.1568563,0.054346,0.822174,1.10E-07,3.77E-07,4.139864536,15.12850992,0.066100363,4.42400349,0.226039605,1118882318,1194221995,4.22658217,-3.65E+11,1195676631,61091785.66,270270273,1.51E+01,0.672966,42996.14619,651.2818553,3764.52,118.7544124,3,864,0,432,432,0,0,0,2,3,5,7.06856,4.9746,6.93896,118,0.011835507,1
