 name,H2,CH4,aIM,Kh_H2,Kh_CH4,DCH4,DH2,k(CH4/H2),k(H2/CH4),aIM(CH4/H2),aIM(H2/CH4),kIM(CH4/H2),kIM(H2/CH4),MPS,score2,Sh2/ch4,score,rmps,PH2,PCH4,score1,Kh_H2,Kh_CH4, void fraction [widom], supercell volume [A^3],dimensions, density [kg/m^3], surface area [m^2/g], deliverable capacity [v STP/v], num carbon, num fluorine, num hydrogen, num nitrogen, num oxygen, num sulfur, num silicon, vertices, edges, genus, largest included sphere diameter [A], largest free sphere diameter [A], largest included sphere along free sphere path diameter [A],0,0,TOP
 linker110_C_linker4_C_mer_relaxed,0.673652,0.350586,6.080919513,0.0434926,0.264475,3.02E-09,2.27E-45,8.0947E+36,1.24E-37,6.080919513,0.164448814,8.0947E+36,1.23538E-37,1.93119E+43,25.89597039,1.004042768,3.93145E+73,1.93119E+43,2.9473E-31,2385748.711,3.93145E+73,0.0434926,0.264475,0.771936,45964.22728,3,432.8151705,3943.5,157.6597896,704,0,576,64,128,0,0,1,4,17,18.78825,13.40001,18.36046,42,0.004828696,1
 linker108_CH_linker54_N_mdf_relaxed,0.679815,0.630223,11.87952555,0.0457541,0.543537,4.09E-09,1.37E-43,3.53298E+35,2.83E-36,11.87952555,0.084178446,3.53298E+35,2.83047E-36,2.34403E+42,25.2576137,1.004042768,7.48916E+70,2.34403E+42,1.87794E-29,6634720.897,7.48916E+70,0.0457541,0.543537,0.734326,33885.65773,3,535.2036295,2847.88,147.6307565,608,0,288,128,96,0,0,1,2,5,15.92476,15.46004,15.92302,43,0.004943665,1
 linker97_C_linker92_C_phx_relaxed_interp_2,0.72297,0.339165,5.468018502,0.042806,0.234064,1.37E-08,2.45E-43,3.07116E+35,3.26E-36,5.468018502,0.182881605,3.07116E+35,3.2561E-36,2.94914E+42,25.28533863,1.004042768,5.65922E+70,2.94914E+42,3.12672E-29,9602679.387,5.65922E+70,0.042806,0.234064,0.813744,122472.1954,3,346.641029,5339.02,169.7674998,1920,0,1152,96,0,0,0,2,2,7,14.58517,8.89089,14.58517,44,0.005058634,1
 linker99_C_linker67_C_dia_relaxed,0.762022,0.53534,7.489283663,0.0494572,0.370399,1.54E-08,7.78E-43,1.48126E+35,6.75E-36,7.489283663,0.133524119,1.48126E+35,6.75102E-36,2.52134E+42,25.19477873,1.004042768,1.31647E+70,2.52134E+42,1.14913E-28,17021632.86,1.31647E+70,0.0494572,0.370399,0.778728,31219.6048,3,503.3879325,4632.38,175.3783178,528,0,240,96,96,0,0,1,1,3,10.01275,9.14172,9.82207,45,0.005173603,1
 linker98_C_linker96_C_ins_relaxed_interp_2,0.717407,0.35734,6.832518012,0.0465256,0.317887,5.24E-09,4.34E-42,8.25809E+33,1.21E-34,6.832518012,0.146358926,8.25809E+33,1.21093E-34,4.10616E+40,24.22875012,1.004042768,4.09176E+67,4.10616E+40,6.02111E-28,4972284.073,4.09176E+67,0.0465256,0.317887,0.835947,75786.35683,3,321.4905351,5458.12,162.8160464,1040,0,608,112,0,0,0,2,3,7,15.6939,12.32392,15.6939,46,0.005288572,1
 linker108_N_linker74_CH_mdf_relaxed,0.684425,0.458409,7.534762541,0.0445235,0.335474,2.47E-09,4.41E-40,4.22103E+31,2.37E-32,7.534762541,0.132718184,4.22103E+31,2.36909E-32,1.04395E+38,22.73255546,1.004042768,1.06903E+63,1.04395E+38,5.85925E-26,2473207.793,1.06903E+63,0.0445235,0.335474,0.746332,31714.10198,3,484.6713538,3443.8,150.0275749,512,0,288,128,64,0,0,1,2,5,15.41838,14.34237,15.40814,47,0.005403541,1
 linker108_C_linker81_C_mdf_relaxed,0.6874,1.27878,23.839888,0.054999,1.31117,3.57E-08,2.06E-38,4.13725E+31,2.42E-32,23.839888,0.041946506,4.13725E+31,2.41707E-32,5.77651E+39,23.42800848,1.004042768,1.02701E+63,5.77651E+39,3.37476E-24,139621992.3,1.02701E+63,0.054999,1.31117,0.62819,26225.22774,3,718.0060246,2115.12,91.29853963,768,0,320,128,0,0,0,1,2,5,7.74661,7.521,7.74661,48,0.00551851,1
 linker102_C_linker59_C_gme_relaxed,0.676027,0.317473,6.639298483,0.0418978,0.278172,5.85E-09,9.19E-39,4.22374E+30,2.37E-31,6.639298483,0.150618322,4.22374E+30,2.36757E-31,2.05156E+37,22.24997319,1.004042768,1.0704E+61,2.05156E+37,1.14998E-24,4857215.266,1.0704E+61,0.0418978,0.278172,0.810516,66495.51124,3,314.4178433,4438.8,125.0947781,888,0,576,96,0,0,0,1,4,25,33.39913,32.03896,33.39913,49,0.005633479,1
 linker91_C_linker91_C_tbd_relaxed_interp_2,0.652276,2.06675,42.22101362,0.0584697,2.46865,6.27E-10,6.84E-39,3.8729E+30,2.58E-31,42.22101362,0.023684889,3.8729E+30,2.58204E-31,1.78968E+37,22.21871798,1.004042768,8.99963E+60,1.78968E+37,1.19317E-24,4621040.143,8.99963E+60,0.0584697,2.46865,0.534458,20606.57748,3,1006.348199,1094.73,66.52092055,480,0,0,480,0,0,0,2,2,11,7.57281,3.80623,7.57016,50,0.005748448,1
 linker107_C_linker66_C_und_relaxed,0.653867,0.739745,12.27928693,0.044764,0.54967,1.23E-08,5.53E-37,2.72788E+29,3.67E-30,12.27928693,0.081437954,2.72788E+29,3.66585E-30,5.49534E+36,21.78316269,1.004042768,4.46479E+58,5.49534E+36,7.3849E-23,20145104.69,4.46479E+58,0.044764,0.54967,0.643565,33616.96446,3,626.5788271,3035.27,125.7817177,704,0,512,192,64,0,0,1,2,9,11.13561,7.68731,11.13561,51,0.005863417,1
 linker110_C_linker68_C_uoc_relaxed,0.643479,0.473335,8.434113059,0.0417412,0.35205,2.28E-08,1.74E-36,1.10658E+29,9.04E-30,8.434113059,0.118566113,1.10658E+29,9.03685E-30,2.65318E+36,21.57830338,1.004042768,7.34711E+57,2.65318E+36,2.16671E-22,23976416.04,7.34711E+57,0.0417412,0.35205,0.697516,34696.64349,3,579.4227906,3494.34,158.8203033,576,0,448,192,128,0,0,1,2,5,9.85696,8.09816,9.85691,52,0.005978386,1
 linker104_NH_linker106_CH2_srb_relaxed,0.674026,0.458188,8.277423397,0.0451649,0.373849,7.83E-09,3.82E-36,1.69578E+28,5.90E-29,8.277423397,0.120810541,1.69578E+28,5.89698E-29,1.48141E+35,20.91414374,1.004042768,1.72541E+56,1.48141E+35,5.1515E-22,8735820.72,1.72541E+56,0.0451649,0.373849,0.756231,37197.86932,3,432.2544394,4517.08,152.0119681,528,0,552,144,48,0,0,2,4,7,14.48389,12.74489,14.21459,53,0.006093355,1
 linker106_CH2_linker104_NH_srb_relaxed,0.674026,0.458188,8.277423397,0.0451649,0.373849,7.83E-09,3.82E-36,1.69578E+28,5.90E-29,8.277423397,0.120810541,1.69578E+28,5.89698E-29,1.48141E+35,20.91414374,1.004042768,1.72541E+56,1.48141E+35,5.1515E-22,8735820.72,1.72541E+56,0.0451649,0.373849,0.754522,37197.86932,3,432.2544394,4517.08,151.5037566,528,0,552,144,48,0,0,2,4,7,14.48389,12.74489,14.21459,54,0.006208324,1
 linker111_C_linker46_C_qzd_relaxed,0.593849,0.791046,14.46290108,0.0433328,0.626718,2.06E-08,2.01E-35,1.484E+28,6.74E-29,14.46290108,0.069142421,1.484E+28,6.73853E-29,5.72668E+35,21.13744822,1.004042768,1.32136E+56,5.72668E+35,2.60036E-21,38589428.12,1.32136E+56,0.0433328,0.626718,0.562732,41363.98375,3,668.5340429,2548.07,91.62313993,1134,0,756,108,0,0,27,1,2,4,7.46051,5.88305,7.44913,55,0.006323293,1
 linker108_N_linker44_CH_uon_relaxed_interp_2,0.703578,0.548122,9.280562484,0.0451853,0.419345,3.38E-08,2.12E-35,1.47801E+28,6.77E-29,9.280562484,0.10775209,1.47801E+28,6.76584E-29,6.25206E+35,21.15234503,1.004042768,1.31071E+56,6.25206E+35,2.86198E-21,42300435.89,1.31071E+56,0.0451853,0.419345,0.728081,30133.74597,3,485.8729883,4626.51,147.0367179,528,0,360,96,48,0,0,1,2,7,8.78203,7.03305,8.78203,56,0.006438262,1
 linker110_C_linker69_C_uoc_relaxed,0.598227,0.559877,11.82620691,0.0395804,0.468086,1.93E-08,2.43E-35,9.38224E+27,1.07E-28,11.82620691,0.084557966,9.38224E+27,1.06584E-28,2.5239E+35,20.95529012,1.004042768,5.28158E+55,2.5239E+35,2.86721E-21,26900832.56,5.28158E+55,0.0395804,0.468086,0.642275,34693.56231,3,570.4043833,3468.34,137.2225552,704,0,640,128,64,0,0,1,2,5,9.48509,7.6002,9.46912,57,0.006553231,1
 linker108_CH_linker8_N_qtz_relaxed_interp_2,0.75507,0.522495,7.856283096,0.0520078,0.408588,1.03E-08,2.63E-35,3.08408E+27,3.24E-28,7.856283096,0.127286656,3.08408E+27,3.24246E-28,3.88618E+34,20.53363439,1.004042768,5.70692E+54,3.88618E+34,4.08576E-21,12600797,5.70692E+54,0.0520078,0.408588,0.800635,54695.69582,3,465.2320283,4923.2,176.4625768,768,0,336,192,192,0,0,1,1,4,10.23704,8.82623,10.23703,58,0.0066682,1
 linker91_N_linker92_CH_clh_relaxed_interp_2,0.718288,1.01687,15.12850992,0.054346,0.822174,1.10E-07,8.13E-34,2.0501E+27,4.88E-28,15.12850992,0.066100363,2.0501E+27,4.87781E-28,5.54082E+35,20.95978463,1.004042768,2.52175E+54,5.54082E+35,1.31833E-19,270270273,2.52175E+54,0.054346,0.822174,0.674872,42996.14619,3,651.2818553,3764.52,118.9049462,864,0,432,432,0,0,0,2,3,5,7.06856,4.9746,6.93896,59,0.006783169,1
 linker92_CH_linker91_N_clh_relaxed_interp_2,0.718288,1.01687,15.12850992,0.054346,0.822174,1.10E-07,8.13E-34,2.0501E+27,4.88E-28,15.12850992,0.066100363,2.0501E+27,4.87781E-28,5.54082E+35,20.95978463,1.004042768,2.52175E+54,5.54082E+35,1.31833E-19,270270273,2.52175E+54,0.054346,0.822174,0.672966,42996.14619,3,651.2818553,3764.52,118.7544124,864,0,432,432,0,0,0,2,3,5,7.06856,4.9746,6.93896,60,0.006898138,1
 linker110_CH2_linker32_NH_qtz_relaxed_interp_3,0.599009,0.372673,5.880061893,0.0377428,0.22193,1.85E-08,1.25E-34,8.66063E+26,1.15E-27,5.880061893,0.170066237,8.66063E+26,1.15465E-27,1.06025E+34,20.19767332,1.004042768,4.50039E+53,1.06025E+34,1.41354E-20,12242188.78,4.50039E+53,0.0377428,0.22193,0.644561,75701.30781,3,487.0410805,3836.61,148.4253912,1224,0,1440,432,0,0,0,1,1,4,14.86855,14.09445,14.86849,61,0.007013106,1
 linker104_C_linker53_C_gme_relaxed,0.640303,0.33813,6.281377685,0.0397217,0.249507,8.08E-09,7.08E-35,7.16723E+26,1.40E-27,6.281377685,0.159200744,7.16723E+26,1.39524E-27,4.31218E+33,20.02494909,1.004042768,3.08215E+53,4.31218E+33,8.39448E-21,6016519.94,3.08215E+53,0.0397217,0.249507,0.741049,59158.20852,3,392.5105618,4033.1,133.8406226,864,0,720,96,96,0,0,1,4,25,25.22194,24.53617,25.22194,62,0.007128075,1
 linker103_CO_linker42_NH_qtz_relaxed_interp_2,0.745311,0.4287,6.460122128,0.0472618,0.305317,2.21E-08,3.51E-34,4.05497E+26,2.47E-27,6.460122128,0.154795835,4.05497E+26,2.46611E-27,8.15161E+33,20.08609492,1.004042768,9.86569E+52,8.15161E+33,4.95755E-20,20102739.64,9.86569E+52,0.0472618,0.305317,0.846136,85451.65894,3,373.4252395,5538.08,164.5104526,1080,0,480,192,192,0,0,1,1,4,16.34352,12.55419,15.65637,63,0.007243044,1
 linker100_C_linker2_C_dei-z_relaxed_interp_2,0.705036,0.519117,8.645107816,0.0460878,0.398434,9.86E-09,2.44E-34,3.5014E+26,2.86E-27,8.645107816,0.115672357,3.5014E+26,2.856E-27,4.10808E+33,19.95430366,1.004042768,7.35587E+52,4.10808E+33,3.35085E-20,11732672.12,7.35587E+52,0.0460878,0.398434,0.726531,82175.09123,3,473.8091343,4599.37,160.6211484,1536,0,896,0,256,0,0,1,4,17,11.09236,9.21114,11.09236,64,0.007358013,1
 linker102_C_linker78_C_uot_relaxed,0.486695,0.412325,10.43834903,0.0330376,0.344858,3.61E-09,2.68E-33,1.40691E+25,7.11E-26,10.43834903,0.09580059,1.40691E+25,7.10776E-26,5.22615E+31,18.91692619,1.004042768,1.18764E+50,5.22615E+31,2.64026E-19,3714618.216,1.18764E+50,0.0330376,0.344858,0.509632,42061.97277,3,703.1726345,1576.48,105.1238421,1184,0,768,128,64,0,0,1,3,9,15.31143,11.31058,15.16432,65,0.007472982,1
 linker110_C_linker89_C_uka_relaxed_interp_2,0.749261,0.6546,9.684407397,0.0497255,0.481562,8.10E-09,5.27E-32,1.48763E+24,6.72E-25,9.684407397,0.10325877,1.48763E+24,6.72212E-25,1.73228E+31,18.52994626,1.004042768,1.32782E+48,1.73228E+31,7.82763E-18,11644600.41,1.32782E+48,0.0497255,0.481562,0.760198,111674.2174,3,465.0326651,5324.81,160.9085658,2432,0,2048,0,0,0,0,1,3,17,12.9548,6.87307,9.95354,66,0.007587951,1
 linker110_C_linker48_C_mer_relaxed,0.626074,0.591462,12.09409388,0.0425745,0.5149,2.35E-09,1.91E-32,1.48523E+24,6.73E-25,12.09409388,0.082684987,1.48523E+24,6.73295E-25,5.35762E+30,18.32594773,1.004042768,1.32355E+48,5.35762E+30,2.42875E-18,3607256.192,1.32355E+48,0.0425745,0.5149,0.672193,46055.19147,3,512.9330284,3485.35,136.1254869,960,0,896,128,0,0,0,1,4,17,17.85,13.65631,16.69764,67,0.00770292,1
 linker100_C_linker87_C_dei-z_relaxed_interp_2,0.734095,0.500115,7.541105768,0.0476393,0.359253,8.21E-09,8.36E-32,7.40823E+23,1.35E-24,7.541105768,0.132606547,7.40823E+23,1.34985E-24,6.52148E+30,18.29968139,1.004042768,3.29291E+47,6.52148E+30,1.18828E-17,8803021.123,3.29291E+47,0.0476393,0.359253,0.760588,81956.95366,3,433.577036,5036.92,172.988882,1536,0,896,0,128,0,0,1,4,17,11.03796,9.17161,11.03796,68,0.007817889,1
 linker99_C_linker16_C_gis_relaxed_interp_3,0.723974,0.441088,6.589101419,0.0469841,0.309583,2.86E-08,1.13E-30,1.6628E+23,6.01E-24,6.589101419,0.151765762,1.6628E+23,6.01395E-24,4.39061E+30,18.10117783,1.004042768,1.65894E+46,4.39061E+30,1.58798E-16,26404903.95,1.65894E+46,0.0469841,0.309583,0.782101,104552.8848,3,392.3192059,5932.9,171.6358573,1728,0,1248,192,0,0,0,1,2,9,10.9553,9.2237,10.95525,69,0.007932858,1
 linker110_C_linker48_C_lon_relaxed,0.606508,0.727275,12.90643852,0.0407454,0.525878,2.72E-09,3.54E-30,9.91085E+21,1.01E-22,12.90643852,0.077480708,9.91085E+21,1.00899E-22,4.23116E+28,17.049806,1.004042768,5.8935E+43,4.23116E+28,4.30762E-16,4269218.885,5.8935E+43,0.0407454,0.525878,0.582982,36670.71418,3,644.1987662,3004.11,116.0689842,960,0,896,128,0,0,0,1,2,5,8.46969,5.15786,8.46635,70,0.008047827,1
 linker110_C_linker74_C_sod_relaxed,0.662037,0.409949,6.322202133,0.0415379,0.262611,8.12E-10,5.87E-31,8.73675E+21,1.14E-22,6.322202133,0.158172735,8.73675E+21,1.14459E-22,5.56036E+27,16.68631121,1.004042768,4.57985E+43,5.56036E+27,7.28455E-17,636433.1857,4.57985E+43,0.0415379,0.262611,0.71465,128740.1962,3,500.7687237,4060.06,157.2800167,264,0,240,48,48,0,0,1,1,7,14.18098,5.06758,14.17629,71,0.008162796,1
 linker110_C_linker46_C_mer_relaxed,0.658307,0.521135,9.741143356,0.0437694,0.426364,2.74E-09,5.40E-30,4.94967E+21,2.02E-22,9.741143356,0.102657354,4.94967E+21,2.02034E-22,1.72787E+28,16.83391994,1.004042768,1.46996E+43,1.72787E+28,7.05275E-16,3490881.765,1.46996E+43,0.0437694,0.426364,0.713974,46086.49467,3,480.2396345,3952.33,143.9044223,896,0,768,128,0,0,0,1,4,17,18.05168,13.47616,16.1013,72,0.008277765,1
 linker109_C_linker46_C_qzd_relaxed,0.592492,0.726467,13.37834737,0.0422683,0.56548,3.86E-08,1.91E-28,2.70691E+21,3.69E-22,13.37834737,0.074747648,2.70691E+21,3.69424E-22,1.76479E+29,17.18517202,1.004042768,4.39643E+42,1.76479E+29,2.40849E-14,65195624,4.39643E+42,0.0422683,0.56548,0.562816,41331.68698,3,651.6192998,2618.83,102.5796796,1161,0,756,108,0,0,0,1,2,4,7.29255,6.02375,7.28979,73,0.008392734,1
 linker108_C_linker62_C_lvt_relaxed_interp_2,0.692927,1.21681,19.92510165,0.051403,1.02421,5.04E-09,1.15E-28,8.75589E+20,1.14E-21,19.92510165,0.05018795,8.75589E+20,1.14209E-21,1.3488E+28,16.64043953,1.004042768,4.59994E+41,1.3488E+28,1.75933E-14,15404526.05,4.59994E+41,0.051403,1.02421,0.585188,31700.33356,3,677.8395185,2374.26,96.39599649,832,0,256,192,0,0,0,1,1,5,9.467,6.97212,9.43699,74,0.008507703,1
 linker101_C_linker45_C_dei-z_relaxed_interp_2,0.672665,0.740687,14.84913944,0.0469871,0.697718,2.13E-09,4.19E-29,7.52714E+20,1.33E-21,14.84913944,0.06734397,7.52714E+20,1.32853E-21,3.33216E+27,16.38441619,1.004042768,3.39947E+41,3.33216E+27,5.8812E-15,4426857.562,3.39947E+41,0.0469871,0.697718,0.686617,84676.36193,3,547.7949778,3615.64,142.1540974,1792,0,1024,384,0,0,0,1,4,17,12.00153,9.80643,11.8623,75,0.008622672,1
 linker110_C_linker54_C_uoy_relaxed,0.595901,0.834351,16.09469758,0.0421468,0.67834,2.03E-08,4.81E-28,6.78021E+20,1.47E-21,16.09469758,0.062132264,6.78021E+20,1.47488E-21,2.78121E+28,16.74394212,1.004042768,2.75827E+41,2.78121E+28,6.04989E-14,41019523.53,2.75827E+41,0.0421468,0.67834,0.573971,70015.43247,3,771.8100848,2288.56,101.5193643,1792,0,1280,256,384,0,0,1,4,9,7.88919,5.77123,7.88919,76,0.008737641,1
 linker103_C_linker85_C_acs-a_relaxed_interp_2,0.687025,0.364938,7.589801811,0.0395482,0.300163,6.90E-09,2.21E-28,2.37405E+20,4.21E-21,7.589801811,0.131755746,2.37405E+20,4.21222E-21,1.46796E+27,16.14178318,1.004042768,3.38166E+40,1.46796E+27,2.60457E-14,6183357.8,3.38166E+40,0.0395482,0.300163,0.78523,57552.97535,3,382.6377972,3883.51,143.4672214,888,0,480,96,48,0,0,1,3,13,22.59362,10.74862,22.59362,77,0.00885261,1
 linker103_CH_linker36_N_dia_relaxed_interp_5,0.728644,0.658237,11.85144325,0.0491287,0.582246,3.87E-09,3.41E-28,1.3454E+20,7.43E-21,11.85144325,0.084377909,1.3454E+20,7.43273E-21,9.05136E+26,16.00845591,1.004042768,1.08606E+40,9.05136E+26,5.00047E-14,6727635.274,1.08606E+40,0.0491287,0.582246,0.740385,115637.8408,3,462.3266118,4839.2,154.2458601,2200,0,1280,320,0,0,0,1,1,3,10.25283,8.06149,9.38994,78,0.008967579,1
 linker108_NH_linker79_CO_qtz_relaxed,0.721566,0.48815,6.87662992,0.0467431,0.321435,2.04E-09,8.60E-28,1.63422E+19,6.12E-20,6.87662992,0.145420069,1.63422E+19,6.11912E-20,3.20657E+25,15.24507852,1.004042768,1.60241E+38,3.20657E+25,1.20066E-13,1962138.389,1.60241E+38,0.0467431,0.321435,0.778354,82832.76729,3,437.7683465,4871.96,156.1445286,1224,0,792,288,144,0,0,1,1,4,15.57536,14.75573,15.57535,79,0.009082548,1
 linker102_N_linker46_CH_mdf_relaxed,0.701415,0.612553,8.970312607,0.0481787,0.432178,4.66E-09,5.07E-27,8.23378E+18,1.21E-19,8.970312607,0.111478835,8.23378E+18,1.21451E-19,4.94579E+25,15.26081422,1.004042768,4.0677E+37,4.94579E+25,7.29521E-13,6006715.164,4.0677E+37,0.0481787,0.432178,0.731358,61208.48789,3,477.1478956,4352.26,150.9731884,1176,0,768,192,0,0,0,1,2,5,12.3062,11.71461,12.29574,80,0.009197517,1
 linker110_C_linker1_C_mer_relaxed,0.690978,0.351356,5.967225777,0.0442787,0.264221,6.21E-09,4.60E-27,8.05465E+18,1.24E-19,5.967225777,0.167582062,8.05465E+18,1.24152E-19,3.94534E+25,15.21964305,1.004042768,3.89265E+37,3.94534E+25,6.08122E-13,4898210.399,3.89265E+37,0.0442787,0.264221,0.79912,46319.13416,3,360.7061312,4445.48,158.612917,704,0,704,64,0,0,0,1,4,17,20.99149,13.58232,20.99149,81,0.009312486,1
 linker111_C_linker45_C_qzd_relaxed,0.655208,0.784339,12.76490413,0.0463781,0.592012,8.98E-09,2.62E-26,4.37771E+18,2.28E-19,12.76490413,0.078339797,4.37771E+18,2.2843E-19,6.95013E+25,15.26504655,1.004042768,1.14986E+37,6.95013E+25,3.62659E-12,15876171.36,1.14986E+37,0.0463781,0.592012,0.623734,41430.89922,3,637.0964931,3058.4,104.9142839,1080,0,648,108,0,0,27,1,2,4,7.58826,6.48919,7.57964,82,0.009427455,1
 linker107_N_linker65_CH_qzd_relaxed_interp_2,0.659115,0.475642,7.711305866,0.0435305,0.335677,5.92E-08,8.76E-25,5.21581E+17,1.92E-18,7.711305866,0.129679722,5.21581E+17,1.91725E-18,3.09593E+25,14.93978079,1.004042768,1.63228E+35,3.09593E+25,1.13802E-10,59356711.79,1.63228E+35,0.0435305,0.335677,0.685961,39295.4438,3,552.2133573,3924.95,132.8054838,672,0,288,336,0,0,0,1,2,4,8.65689,5.88772,8.52432,83,0.009542424,1
 linker109_C_linker99_C_asv_relaxed_interp_2,0.683058,0.78343,12.63074922,0.0460519,0.58167,1.62E-08,2.24E-24,9.12542E+16,1.10E-17,12.63074922,0.079171867,9.12542E+16,1.09584E-17,2.56029E+24,14.355366,1.004042768,4.9964E+33,2.56029E+24,3.07456E-10,28056635.41,4.9964E+33,0.0460519,0.58167,0.654945,32685.73194,3,575.3983862,3295.44,120.038433,896,0,560,0,0,0,0,2,3,11,9.60728,6.64222,8.11175,84,0.009657393,1
 linker108_C_linker8_C_sst_relaxed,0.711749,0.436231,7.164379514,0.0453548,0.324939,5.99E-09,7.18E-25,5.98152E+16,1.67E-17,7.164379514,0.139579429,5.98152E+16,1.67182E-17,3.47805E+23,13.97189646,1.004042768,2.14671E+33,3.47805E+23,9.72105E-11,5814658.926,2.14671E+33,0.0453548,0.324939,0.80758,96698.1547,3,437.1962153,3995.75,144.7013964,1344,0,480,192,384,0,0,1,2,25,27.85848,9.35632,27.85773,85,0.009772361,1
 linker103_N_linker93_CH_pts-f_relaxed_interp_3,0.722317,0.404123,5.52122579,0.0464223,0.256308,5.25E-09,1.39E-24,2.08716E+16,4.79E-17,5.52122579,0.1811192,2.08716E+16,4.79121E-17,8.38925E+22,13.6334003,1.004042768,2.61373E+32,8.38925E+22,1.92581E-10,4019465.412,2.61373E+32,0.0464223,0.256308,0.812828,44222.6625,3,336.5467335,5998.53,160.9556441,654,0,432,48,0,0,0,2,3,7,15.74273,10.18105,15.71061,86,0.00988733,1
 linker108_C_linker79_C_sst_relaxed,0.729747,0.402378,5.806658103,0.045929,0.266694,9.71E-09,7.37E-24,7.64653E+15,1.31E-16,5.806658103,0.172216098,7.64653E+15,1.30778E-16,5.91035E+22,13.48533823,1.004042768,3.50817E+31,5.91035E+22,1.01084E-09,7729455.538,3.50817E+31,0.045929,0.266694,0.822721,95301.00284,3,363.3902581,5323.13,154.5066934,1440,0,864,192,0,0,0,1,2,25,26.68574,8.02788,26.67511,87,0.010002299,1
 linker106_C_linker53_C_gme_relaxed,0.627443,0.353875,7.292579261,0.0399502,0.29134,8.11E-09,1.02E-23,5.79796E+15,1.72E-16,7.292579261,0.137125695,5.79796E+15,1.72474E-16,4.09111E+22,13.39739134,1.004042768,2.01698E+31,4.09111E+22,1.217E-09,7056109.855,2.01698E+31,0.0399502,0.29134,0.730764,59400.07012,3,388.2695649,4047.28,129.4763452,864,0,816,192,0,0,0,1,4,25,24.56634,23.91668,24.56634,88,0.010117268,1
 linker106_C_linker75_C_qtz_relaxed,0.61758,0.730708,13.84154706,0.0412602,0.571105,3.24E-12,1.05E-26,4.29311E+15,2.33E-16,13.84154706,0.072246259,4.29311E+15,2.32931E-16,2.37322E+19,12.07668945,1.004042768,1.10585E+31,2.37322E+19,1.28763E-12,5527.961124,1.10585E+31,0.0412602,0.571105,0.596719,47192.99658,3,646.6557928,3220.39,122.4065318,936,0,792,288,144,0,0,1,1,4,6.85368,6.41396,6.84756,89,0.010232237,1
 linker107_C_linker63_C_lvt_relaxed_interp_2,0.730341,0.703949,10.57127196,0.0492585,0.520725,2.31E-08,6.89E-23,3.53451E+15,2.83E-16,10.57127196,0.094595996,3.53451E+15,2.82925E-16,1.26656E+23,13.55071685,1.004042768,7.49566E+30,1.26656E+23,1.01384E-08,35834221.96,7.49566E+30,0.0492585,0.520725,0.726033,19091.10832,3,551.6620044,4058.89,149.8520234,352,0,256,96,32,0,0,1,1,5,10.1014,5.98557,10.05925,90,0.010347206,1
 linker109_C_linker105_C_asv_relaxed_interp_2,0.678267,0.809062,13.27755968,0.0459775,0.610469,1.61E-08,6.94E-23,3.08406E+15,3.24E-16,13.27755968,0.075315045,3.08406E+15,3.24248E-16,9.05769E+22,13.48063149,1.004042768,5.70685E+30,9.05769E+22,9.52297E-09,29369390.25,5.70685E+30,0.0459775,0.610469,0.648967,32642.62019,3,589.1806256,3193.17,119.3366951,896,0,560,0,16,0,0,2,3,11,9.55382,6.6382,8.51874,91,0.010462175,1
 linker108_NH_linker67_CO_lvt_relaxed_interp_3,0.725642,0.675832,10.84638963,0.0491972,0.533612,1.45E-08,9.85E-23,1.59157E+15,6.28E-16,10.84638963,0.092196577,1.59157E+15,6.28309E-16,3.66529E+22,13.26600863,1.004042768,1.51986E+30,3.66529E+22,1.44696E-08,23029355.38,1.51986E+30,0.0491972,0.533612,0.720201,41500.86569,3,590.0808558,3275.6,153.90952,720,0,336,192,192,0,0,1,1,5,11.63441,10.35895,11.60111,92,0.010577144,1
 linker91_C_linker94_C_clh_relaxed_interp_3,0.640494,1.01429,20.59299705,0.0477456,0.983225,7.40E-08,9.71E-22,1.56842E+15,6.38E-16,20.59299705,0.048560197,1.56842E+15,6.37586E-16,3.40523E+23,13.65195082,1.004042768,1.47596E+30,3.40523E+23,1.38428E-07,217112711.7,1.47596E+30,0.0477456,0.983225,0.605836,46384.51851,3,655.4353757,3134.26,103.0516322,1296,0,720,144,0,0,0,2,3,5,8.15094,5.99374,8.15083,93,0.010692113,1
 linker94_C_linker91_C_clh_relaxed_interp_3,0.640494,1.01429,20.59299705,0.0477456,0.983225,7.40E-08,9.71E-22,1.56842E+15,6.38E-16,20.59299705,0.048560197,1.56842E+15,6.37586E-16,3.40523E+23,13.65195082,1.004042768,1.47596E+30,3.40523E+23,1.38428E-07,217112711.7,1.47596E+30,0.0477456,0.983225,0.607704,46384.51851,3,655.4353757,3134.26,102.1706724,1296,0,720,144,0,0,0,2,3,5,8.15094,5.99374,8.15083,94,0.010807082,1
 linker102_C_linker1_C_sra_relaxed,0.703593,0.351644,5.413349888,0.0436543,0.236316,8.65E-09,3.35E-23,1.39549E+15,7.17E-16,5.413349888,0.184728499,1.39549E+15,7.16596E-16,8.51022E+21,13.00092149,1.004042768,1.16843E+30,8.51022E+21,4.37008E-09,6098387.156,1.16843E+30,0.0436543,0.236316,0.781719,71490.18244,3,388.4658537,5758.54,173.3635688,1248,0,832,64,0,0,0,1,3,5,11.14324,8.9205,10.81937,95,0.010922051,1
